SYMBOL,EXPIRY,OPTIONTYPE,STRIKEPRICE,TRADEDATE,OPENPR,HIGHPR,LOWPR,CLOSEPR,SETTLEPR,CONTRACTS,VLAKH,OI,CHGOI
GODREJCP,2018-03-28,PE,1160,2018-01-01,0,0,0,163.15,162.3,0,0,0,0
GODREJCP,2018-03-28,PE,1180,2018-01-01,0,0,0,181.25,180.4,0,0,0,0
GODREJCP,2018-03-28,PE,1200,2018-01-01,0,0,0,199.75,198.85,0,0,0,0
GODREJCP,2018-03-28,PE,1220,2018-01-01,0,0,0,218.55,217.65,0,0,0,0
GODREJIND,2018-01-25,CE,400,2018-01-01,0,0,0,177.2,203.95,0,0,0,0
GODREJIND,2018-01-25,CE,410,2018-01-01,0,0,0,194.6,193.95,0,0,0,0
GODREJIND,2018-01-25,CE,420,2018-01-01,0,0,0,157.8,184,0,0,0,0
GODREJIND,2018-01-25,CE,430,2018-01-01,0,0,0,174.7,174.05,0,0,0,0
GODREJIND,2018-01-25,CE,440,2018-01-01,0,0,0,138.7,164.1,0,0,0,0
GODREJIND,2018-01-25,CE,450,2018-01-01,0,0,0,154.8,154.15,0,0,0,0
GODREJIND,2018-01-25,CE,460,2018-01-01,0,0,0,120.15,144.15,0,0,0,0
GODREJIND,2018-01-25,CE,470,2018-01-01,0,0,0,134.9,134.2,0,0,0,0
GODREJIND,2018-01-25,CE,480,2018-01-01,0,0,0,102.4,124.25,0,0,0,0
GODREJIND,2018-01-25,CE,490,2018-01-01,0,0,0,115,114.3,0,0,0,0
GODREJIND,2018-01-25,CE,500,2018-01-01,0,0,0,85.75,104.35,0,0,0,0
GODREJIND,2018-01-25,CE,510,2018-01-01,0,0,0,95.15,94.4,0,0,0,0
GODREJIND,2018-01-25,CE,520,2018-01-01,0,0,0,70.5,84.45,0,0,0,0
GODREJIND,2018-01-25,CE,530,2018-01-01,0,0,0,75.4,74.55,0,0,0,0
GODREJIND,2018-01-25,CE,540,2018-01-01,0,0,0,69.2,64.75,0,0,1500,0
GODREJIND,2018-01-25,CE,550,2018-01-01,0,0,0,56.2,55.1,0,0,0,0
GODREJIND,2018-01-25,CE,560,2018-01-01,0,0,0,55.9,45.75,0,0,1500,0
GODREJIND,2018-01-25,CE,570,2018-01-01,0,0,0,38.55,36.95,0,0,0,0
GODREJIND,2018-01-25,CE,580,2018-01-01,0,0,0,36.15,28.85,0,0,6000,0
GODREJIND,2018-01-25,CE,590,2018-01-01,0,0,0,23.7,21.7,0,0,0,0
GODREJIND,2018-01-25,CE,600,2018-01-01,0,0,0,21,15.65,0,0,6000,0
GODREJIND,2018-01-25,CE,610,2018-01-01,0,0,0,12.8,10.8,0,0,0,0
GODREJIND,2018-01-25,CE,620,2018-01-01,16,13,10.5,11.6,11.6,20,190.18,39000,7500
GODREJIND,2018-01-25,CE,630,2018-01-01,0,0,0,9,4.5,0,0,6000,0
GODREJIND,2018-01-25,CE,640,2018-01-01,8.5,7,6,6.35,6.35,8,77.63,33000,1500
GODREJIND,2018-01-25,CE,650,2018-01-01,0,0,0,2.45,1.55,0,0,0,0
GODREJIND,2018-01-25,CE,660,2018-01-01,3.5,3.5,3.5,3.5,3.5,2,19.9,7500,1500
GODREJIND,2018-01-25,CE,670,2018-01-01,0,0,0,0.85,0.45,0,0,0,0
GODREJIND,2018-01-25,CE,680,2018-01-01,2,1.95,1.95,2,2,3,30.68,4500,3000
GODREJIND,2018-01-25,CE,690,2018-01-01,0,0,0,0.25,0.1,0,0,0,0
GODREJIND,2018-01-25,CE,700,2018-01-01,0,0,0,5.1,0.05,0,0,0,0
GODREJIND,2018-01-25,CE,710,2018-01-01,0,0,0,0.1,0.05,0,0,0,0
GODREJIND,2018-01-25,CE,720,2018-01-01,0,0,0,3.5,0.05,0,0,0,0
GODREJIND,2018-01-25,CE,730,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,CE,740,2018-01-01,0,0,0,2.35,0,0,0,0,0
GODREJIND,2018-01-25,CE,750,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,CE,760,2018-01-01,0,0,0,1.55,0,0,0,0,0
GODREJIND,2018-01-25,CE,770,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,CE,780,2018-01-01,0,0,0,1.05,0,0,0,0,0
GODREJIND,2018-01-25,PE,400,2018-01-01,0,0,0,0.2,0,0,0,0,0
GODREJIND,2018-01-25,PE,410,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,PE,420,2018-01-01,0,0,0,0.5,0,0,0,0,0
GODREJIND,2018-01-25,PE,430,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,PE,440,2018-01-01,0,0,0,1.1,0,0,0,0,0
GODREJIND,2018-01-25,PE,450,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,PE,460,2018-01-01,0,0,0,2.25,0,0,0,0,0
GODREJIND,2018-01-25,PE,470,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,PE,480,2018-01-01,0,0,0,4.2,0,0,0,0,0
GODREJIND,2018-01-25,PE,490,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-01-25,PE,500,2018-01-01,0,0,0,7.2,0,0,0,0,0
GODREJIND,2018-01-25,PE,510,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
GODREJIND,2018-01-25,PE,520,2018-01-01,0,0,0,11.65,0.05,0,0,0,0
GODREJIND,2018-01-25,PE,530,2018-01-01,0,0,0,0.2,0.1,0,0,0,0
GODREJIND,2018-01-25,PE,540,2018-01-01,0,0,0,17.6,0.25,0,0,0,0
GODREJIND,2018-01-25,PE,550,2018-01-01,0,0,0,0.95,0.55,0,0,0,0
GODREJIND,2018-01-25,PE,560,2018-01-01,0,0,0,3.35,1.2,0,0,1500,0
GODREJIND,2018-01-25,PE,570,2018-01-01,0,0,0,3.15,2.35,0,0,0,0
GODREJIND,2018-01-25,PE,580,2018-01-01,0,0,0,6,4.2,0,0,15000,0
GODREJIND,2018-01-25,PE,590,2018-01-01,8,8,8,8,8,1,8.97,1500,1500
GODREJIND,2018-01-25,PE,600,2018-01-01,10.75,10,9,10.75,10.75,5,45.73,19500,6000
GODREJIND,2018-01-25,PE,610,2018-01-01,13.5,13.5,13.25,13.25,13.25,2,18.7,3000,3000
GODREJIND,2018-01-25,PE,620,2018-01-01,0,0,0,22.5,22.3,0,0,4500,0
GODREJIND,2018-01-25,PE,630,2018-01-01,0,0,0,30.35,29.65,0,0,0,0
GODREJIND,2018-01-25,PE,640,2018-01-01,0,0,0,73.65,37.8,0,0,0,0
GODREJIND,2018-01-25,PE,650,2018-01-01,0,0,0,46.65,46.6,0,0,0,0
GODREJIND,2018-01-25,PE,660,2018-01-01,0,0,0,89.3,55.85,0,0,0,0
GODREJIND,2018-01-25,PE,670,2018-01-01,0,0,0,65,65.4,0,0,0,0
GODREJIND,2018-01-25,PE,680,2018-01-01,0,0,0,105.95,75.15,0,0,0,0
GODREJIND,2018-01-25,PE,690,2018-01-01,0,0,0,84.3,85,0,0,0,0
GODREJIND,2018-01-25,PE,700,2018-01-01,0,0,0,123.4,94.9,0,0,0,0
GODREJIND,2018-01-25,PE,710,2018-01-01,0,0,0,104,104.85,0,0,0,0
GODREJIND,2018-01-25,PE,720,2018-01-01,0,0,0,141.5,114.8,0,0,0,0
GODREJIND,2018-01-25,PE,730,2018-01-01,0,0,0,123.85,124.75,0,0,0,0
GODREJIND,2018-01-25,PE,740,2018-01-01,0,0,0,130,134.7,0,0,1500,0
GODREJIND,2018-01-25,PE,750,2018-01-01,0,0,0,143.75,144.65,0,0,0,0
GODREJIND,2018-01-25,PE,760,2018-01-01,0,0,0,178.95,154.6,0,0,0,0
GODREJIND,2018-01-25,PE,770,2018-01-01,0,0,0,163.65,164.6,0,0,0,0
GODREJIND,2018-01-25,PE,780,2018-01-01,0,0,0,198.1,174.55,0,0,0,0
GODREJIND,2018-02-22,CE,400,2018-01-01,0,0,0,183.75,205.95,0,0,0,0
GODREJIND,2018-02-22,CE,410,2018-01-01,0,0,0,196.7,196.05,0,0,0,0
GODREJIND,2018-02-22,CE,420,2018-01-01,0,0,0,164.25,186.1,0,0,0,0
GODREJIND,2018-02-22,CE,430,2018-01-01,0,0,0,176.85,176.2,0,0,0,0
GODREJIND,2018-02-22,CE,440,2018-01-01,0,0,0,145.05,166.3,0,0,0,0
GODREJIND,2018-02-22,CE,450,2018-01-01,0,0,0,157.05,156.4,0,0,0,0
GODREJIND,2018-02-22,CE,460,2018-01-01,0,0,0,126.25,146.5,0,0,0,0
GODREJIND,2018-02-22,CE,470,2018-01-01,0,0,0,137.3,136.6,0,0,0,0
GODREJIND,2018-02-22,CE,480,2018-01-01,0,0,0,108.15,126.7,0,0,0,0
GODREJIND,2018-02-22,CE,490,2018-01-01,0,0,0,117.55,116.8,0,0,0,0
GODREJIND,2018-02-22,CE,500,2018-01-01,0,0,0,91,106.95,0,0,0,0
GODREJIND,2018-02-22,CE,510,2018-01-01,0,0,0,98.05,97.2,0,0,0,0
GODREJIND,2018-02-22,CE,520,2018-01-01,0,0,0,75.2,87.5,0,0,0,0
GODREJIND,2018-02-22,CE,530,2018-01-01,0,0,0,79.05,77.95,0,0,0,0
GODREJIND,2018-02-22,CE,540,2018-01-01,0,0,0,60.85,68.7,0,0,0,0
GODREJIND,2018-02-22,CE,550,2018-01-01,0,0,0,61.1,59.7,0,0,0,0
GODREJIND,2018-02-22,CE,560,2018-01-01,0,0,0,48.3,51.2,0,0,0,0
GODREJIND,2018-02-22,CE,570,2018-01-01,0,0,0,44.95,43.2,0,0,0,0
GODREJIND,2018-02-22,CE,580,2018-01-01,0,0,0,37.55,35.85,0,0,0,0
GODREJIND,2018-02-22,CE,590,2018-01-01,0,0,0,31.2,29.25,0,0,0,0
GODREJIND,2018-02-22,CE,600,2018-01-01,0,0,0,28.6,23.45,0,0,0,0
GODREJIND,2018-02-22,CE,610,2018-01-01,0,0,0,20.35,18.4,0,0,0,0
GODREJIND,2018-02-22,CE,620,2018-01-01,0,0,0,21.35,14.2,0,0,0,0
GODREJIND,2018-02-22,CE,630,2018-01-01,0,0,0,12.45,10.7,0,0,0,0
GODREJIND,2018-02-22,CE,640,2018-01-01,0,0,0,15.65,7.95,0,0,0,0
GODREJIND,2018-02-22,CE,650,2018-01-01,0,0,0,7.1,5.75,0,0,0,0
GODREJIND,2018-02-22,CE,660,2018-01-01,0,0,0,11.25,4.1,0,0,0,0
GODREJIND,2018-02-22,CE,670,2018-01-01,0,0,0,3.8,2.85,0,0,0,0
GODREJIND,2018-02-22,CE,680,2018-01-01,0,0,0,7.95,1.95,0,0,0,0
GODREJIND,2018-02-22,CE,690,2018-01-01,0,0,0,1.9,1.3,0,0,0,0
GODREJIND,2018-02-22,CE,700,2018-01-01,0,0,0,5.55,0.85,0,0,0,0
GODREJIND,2018-02-22,CE,710,2018-01-01,0,0,0,0.9,0.55,0,0,0,0
GODREJIND,2018-02-22,CE,720,2018-01-01,0,0,0,3.8,0.35,0,0,0,0
GODREJIND,2018-02-22,CE,730,2018-01-01,0,0,0,0.4,0.25,0,0,0,0
GODREJIND,2018-02-22,CE,740,2018-01-01,0,0,0,2.55,0.15,0,0,0,0
GODREJIND,2018-02-22,CE,750,2018-01-01,0,0,0,0.2,0.1,0,0,0,0
GODREJIND,2018-02-22,CE,760,2018-01-01,0,0,0,1.7,0.05,0,0,0,0
GODREJIND,2018-02-22,CE,770,2018-01-01,0,0,0,0.1,0.05,0,0,0,0
GODREJIND,2018-02-22,CE,780,2018-01-01,0,0,0,1.1,0.05,0,0,0,0
GODREJIND,2018-02-22,PE,400,2018-01-01,0,0,0,0.15,0,0,0,0,0
GODREJIND,2018-02-22,PE,410,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-02-22,PE,420,2018-01-01,0,0,0,0.35,0,0,0,0,0
GODREJIND,2018-02-22,PE,430,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-02-22,PE,440,2018-01-01,0,0,0,0.8,0,0,0,0,0
GODREJIND,2018-02-22,PE,450,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-02-22,PE,460,2018-01-01,0,0,0,1.75,0,0,0,0,0
GODREJIND,2018-02-22,PE,470,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
GODREJIND,2018-02-22,PE,480,2018-01-01,0,0,0,3.35,0.05,0,0,0,0
GODREJIND,2018-02-22,PE,490,2018-01-01,0,0,0,0.1,0.05,0,0,0,0
GODREJIND,2018-02-22,PE,500,2018-01-01,0,0,0,5.95,0.15,0,0,0,0
GODREJIND,2018-02-22,PE,510,2018-01-01,0,0,0,0.4,0.25,0,0,0,0
GODREJIND,2018-02-22,PE,520,2018-01-01,0,0,0,9.8,0.5,0,0,0,0
GODREJIND,2018-02-22,PE,530,2018-01-01,0,0,0,1.2,0.85,0,0,0,0
GODREJIND,2018-02-22,PE,540,2018-01-01,0,0,0,15.2,1.5,0,0,0,0
GODREJIND,2018-02-22,PE,550,2018-01-01,0,0,0,3.1,2.45,0,0,0,0
GODREJIND,2018-02-22,PE,560,2018-01-01,0,0,0,22.35,3.8,0,0,0,0
GODREJIND,2018-02-22,PE,570,2018-01-01,0,0,0,6.7,5.75,0,0,0,0
GODREJIND,2018-02-22,PE,580,2018-01-01,0,0,0,31.3,8.3,0,0,0,0
GODREJIND,2018-02-22,PE,590,2018-01-01,0,0,0,12.75,11.6,0,0,0,0
GODREJIND,2018-02-22,PE,600,2018-01-01,0,0,0,42.05,15.7,0,0,0,0
GODREJIND,2018-02-22,PE,610,2018-01-01,0,0,0,21.7,20.55,0,0,0,0
GODREJIND,2018-02-22,PE,620,2018-01-01,0,0,0,54.55,26.25,0,0,0,0
GODREJIND,2018-02-22,PE,630,2018-01-01,0,0,0,33.6,32.7,0,0,0,0
GODREJIND,2018-02-22,PE,640,2018-01-01,0,0,0,68.5,39.85,0,0,0,0
GODREJIND,2018-02-22,PE,650,2018-01-01,0,0,0,48.1,47.55,0,0,0,0
GODREJIND,2018-02-22,PE,660,2018-01-01,0,0,0,83.85,55.8,0,0,0,0
GODREJIND,2018-02-22,PE,670,2018-01-01,0,0,0,64.6,64.5,0,0,0,0
GODREJIND,2018-02-22,PE,680,2018-01-01,0,0,0,100.25,73.5,0,0,0,0
GODREJIND,2018-02-22,PE,690,2018-01-01,0,0,0,82.5,82.75,0,0,0,0
GODREJIND,2018-02-22,PE,700,2018-01-01,0,0,0,117.55,92.2,0,0,0,0
GODREJIND,2018-02-22,PE,710,2018-01-01,0,0,0,101.3,101.8,0,0,0,0
GODREJIND,2018-02-22,PE,720,2018-01-01,0,0,0,135.5,111.5,0,0,0,0
GODREJIND,2018-02-22,PE,730,2018-01-01,0,0,0,120.6,121.3,0,0,0,0
GODREJIND,2018-02-22,PE,740,2018-01-01,0,0,0,153.95,131.1,0,0,0,0
GODREJIND,2018-02-22,PE,750,2018-01-01,0,0,0,140.15,141,0,0,0,0
GODREJIND,2018-02-22,PE,760,2018-01-01,0,0,0,172.8,150.85,0,0,0,0
GODREJIND,2018-02-22,PE,770,2018-01-01,0,0,0,159.85,160.75,0,0,0,0
GODREJIND,2018-02-22,PE,780,2018-01-01,0,0,0,191.95,170.65,0,0,0,0
GODREJIND,2018-03-28,CE,400,2018-01-01,0,0,0,208.95,208.3,0,0,0,0
GODREJIND,2018-03-28,CE,410,2018-01-01,0,0,0,199.1,198.45,0,0,0,0
GODREJIND,2018-03-28,CE,420,2018-01-01,0,0,0,189.3,188.6,0,0,0,0
GODREJIND,2018-03-28,CE,430,2018-01-01,0,0,0,179.45,178.75,0,0,0,0
GODREJIND,2018-03-28,CE,440,2018-01-01,0,0,0,169.6,168.95,0,0,0,0
GODREJIND,2018-03-28,CE,450,2018-01-01,0,0,0,159.8,159.1,0,0,0,0
GODREJIND,2018-03-28,CE,460,2018-01-01,0,0,0,150,149.25,0,0,0,0
GODREJIND,2018-03-28,CE,470,2018-01-01,0,0,0,140.25,139.45,0,0,0,0
GODREJIND,2018-03-28,CE,480,2018-01-01,0,0,0,130.5,129.7,0,0,0,0
GODREJIND,2018-03-28,CE,490,2018-01-01,0,0,0,120.9,120,0,0,0,0
GODREJIND,2018-03-28,CE,500,2018-01-01,0,0,0,111.35,110.4,0,0,0,0
GODREJIND,2018-03-28,CE,510,2018-01-01,0,0,0,101.95,100.9,0,0,0,0
GODREJIND,2018-03-28,CE,520,2018-01-01,0,0,0,92.75,91.6,0,0,0,0
GODREJIND,2018-03-28,CE,530,2018-01-01,0,0,0,83.85,82.55,0,0,0,0
GODREJIND,2018-03-28,CE,540,2018-01-01,0,0,0,75.2,73.75,0,0,0,0
GODREJIND,2018-03-28,CE,550,2018-01-01,0,0,0,66.95,65.35,0,0,0,0
GODREJIND,2018-03-28,CE,560,2018-01-01,0,0,0,59.1,57.35,0,0,0,0
GODREJIND,2018-03-28,CE,570,2018-01-01,0,0,0,51.75,49.9,0,0,0,0
GODREJIND,2018-03-28,CE,580,2018-01-01,0,0,0,44.85,42.9,0,0,0,0
GODREJIND,2018-03-28,CE,590,2018-01-01,0,0,0,38.55,36.55,0,0,0,0
GODREJIND,2018-03-28,CE,600,2018-01-01,0,0,0,32.85,30.8,0,0,0,0
GODREJIND,2018-03-28,CE,610,2018-01-01,0,0,0,27.75,25.7,0,0,0,0
GODREJIND,2018-03-28,CE,620,2018-01-01,0,0,0,23.2,21.2,0,0,0,0
GODREJIND,2018-03-28,CE,630,2018-01-01,0,0,0,19.2,17.25,0,0,0,0
GODREJIND,2018-03-28,CE,640,2018-01-01,0,0,0,15.75,13.95,0,0,0,0
GODREJIND,2018-03-28,CE,650,2018-01-01,0,0,0,12.8,11.1,0,0,0,0
GODREJIND,2018-03-28,CE,660,2018-01-01,0,0,0,10.35,8.8,0,0,0,0
GODREJIND,2018-03-28,CE,670,2018-01-01,0,0,0,8.2,6.85,0,0,0,0
GODREJIND,2018-03-28,CE,680,2018-01-01,0,0,0,6.5,5.3,0,0,0,0
GODREJIND,2018-03-28,CE,690,2018-01-01,0,0,0,5.1,4.05,0,0,0,0
GODREJIND,2018-03-28,CE,700,2018-01-01,0,0,0,3.95,3.05,0,0,0,0
GODREJIND,2018-03-28,CE,710,2018-01-01,0,0,0,3.05,2.3,0,0,0,0
GODREJIND,2018-03-28,CE,720,2018-01-01,0,0,0,2.35,1.7,0,0,0,0
GODREJIND,2018-03-28,CE,730,2018-01-01,0,0,0,1.75,1.25,0,0,0,0
GODREJIND,2018-03-28,CE,740,2018-01-01,0,0,0,1.35,0.9,0,0,0,0
GODREJIND,2018-03-28,CE,750,2018-01-01,0,0,0,1,0.65,0,0,0,0
GODREJIND,2018-03-28,CE,760,2018-01-01,0,0,0,0.75,0.5,0,0,0,0
GODREJIND,2018-03-28,CE,770,2018-01-01,0,0,0,0.55,0.35,0,0,0,0
GODREJIND,2018-03-28,CE,780,2018-01-01,0,0,0,0.4,0.25,0,0,0,0
GODREJIND,2018-03-28,PE,400,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-03-28,PE,410,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-03-28,PE,420,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-03-28,PE,430,2018-01-01,0,0,0,0.05,0,0,0,0,0
GODREJIND,2018-03-28,PE,440,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
GODREJIND,2018-03-28,PE,450,2018-01-01,0,0,0,0.05,0.05,0,0,0,0
GODREJIND,2018-03-28,PE,460,2018-01-01,0,0,0,0.1,0.05,0,0,0,0
GODREJIND,2018-03-28,PE,470,2018-01-01,0,0,0,0.2,0.1,0,0,0,0
GODREJIND,2018-03-28,PE,480,2018-01-01,0,0,0,0.3,0.2,0,0,0,0
GODREJIND,2018-03-28,PE,490,2018-01-01,0,0,0,0.5,0.35,0,0,0,0
GODREJIND,2018-03-28,PE,500,2018-01-01,0,0,0,0.8,0.6,0,0,0,0
GODREJIND,2018-03-28,PE,510,2018-01-01,0,0,0,1.3,0.95,0,0,0,0
GODREJIND,2018-03-28,PE,520,2018-01-01,0,0,0,1.95,1.5,0,0,0,0
GODREJIND,2018-03-28,PE,530,2018-01-01,0,0,0,2.85,2.3,0,0,0,0
GODREJIND,2018-03-28,PE,540,2018-01-01,0,0,0,4.05,3.35,0,0,0,0
GODREJIND,2018-03-28,PE,550,2018-01-01,0,0,0,5.6,4.8,0,0,0,0
GODREJIND,2018-03-28,PE,560,2018-01-01,0,0,0,7.6,6.65,0,0,0,0
GODREJIND,2018-03-28,PE,570,2018-01-01,0,0,0,10.1,9.05,0,0,0,0
GODREJIND,2018-03-28,PE,580,2018-01-01,0,0,0,13.05,11.9,0,0,0,0
GODREJIND,2018-03-28,PE,590,2018-01-01,0,0,0,16.6,15.4,0,0,0,0
GODREJIND,2018-03-28,PE,600,2018-01-01,0,0,0,20.75,19.5,0,0,0,0
GODREJIND,2018-03-28,PE,610,2018-01-01,0,0,0,25.45,24.2,0,0,0,0
GODREJIND,2018-03-28,PE,620,2018-01-01,0,0,0,30.75,29.55,0,0,0,0
GODREJIND,2018-03-28,PE,630,2018-01-01,0,0,0,36.6,35.5,0,0,0,0
GODREJIND,2018-03-28,PE,640,2018-01-01,0,0,0,43,42,0,0,0,0
GODREJIND,2018-03-28,PE,650,2018-01-01,0,0,0,49.9,49.05,0,0,0,0
GODREJIND,2018-03-28,PE,660,2018-01-01,0,0,0,57.25,56.55,0,0,0,0
GODREJIND,2018-03-28,PE,670,2018-01-01,0,0,0,65,64.5,0,0,0,0
GODREJIND,2018-03-28,PE,680,2018-01-01,0,0,0,73.1,72.8,0,0,0,0
GODREJIND,2018-03-28,PE,690,2018-01-01,0,0,0,81.55,81.4,0,0,0,0
GODREJIND,2018-03-28,PE,700,2018-01-01,0,0,0,90.25,90.25,0,0,0,0
GODREJIND,2018-03-28,PE,710,2018-01-01,0,0,0,99.2,99.35,0,0,0,0
GODREJIND,2018-03-28,PE,720,2018-01-01,0,0,0,108.3,108.6,0,0,0,0
GODREJIND,2018-03-28,PE,730,2018-01-01,0,0,0,117.6,118,0,0,0,0
GODREJIND,2018-03-28,PE,740,2018-01-01,0,0,0,127,127.5,0,0,0,0
GODREJIND,2018-03-28,PE,750,2018-01-01,0,0,0,136.5,137.1,0,0,0,0
GODREJIND,2018-03-28,PE,760,2018-01-01,0,0,0,146.1,146.75,0,0,0,0
GODREJIND,2018-03-28,PE,770,2018-01-01,0,0,0,155.75,156.45,0,0,0,0
GODREJIND,2018-03-28,PE,780,2018-01-01,0,0,0,165.45,166.2,0,0,0,0
GRANULES,2018-01-25,CE,90,2018-01-01,0,0,0,49.55,47.85,0,0,0,0
GRANULES,2018-01-25,CE,95,2018-01-01,0,0,0,44.85,42.85,0,0,0,0
GRANULES,2018-01-25,CE,100,2018-01-01,0,0,0,40.25,37.9,0,0,0,0
GRANULES,2018-01-25,CE,105,2018-01-01,0,0,0,35.85,32.9,0,0,0,0
GRANULES,2018-01-25,CE,110,2018-01-01,0,0,0,31.65,27.95,0,0,0,0
GRANULES,2018-01-25,CE,115,2018-01-01,0,0,0,27.7,23.05,0,0,0,0
GRANULES,2018-01-25,CE,120,2018-01-01,0,0,0,24,18.3,0,0,0,0
GRANULES,2018-01-25,CE,125,2018-01-01,0,0,0,14.65,13.85,0,0,5000,0
GRANULES,2018-01-25,CE,130,2018-01-01,0,0,0,11.85,9.95,0,0,25000,0
GRANULES,2018-01-25,CE,135,2018-01-01,8.45,8.45,7.55,7.55,7.55,4,28.57,45000,5000
GRANULES,2018-01-25,CE,140,2018-01-01,5.95,5.5,4.7,4.7,4.7,20,145.31,220000,5000
GRANULES,2018-01-25,CE,145,2018-01-01,3.85,3.85,2.7,2.7,2.7,2,14.82,285000,5000
GRANULES,2018-01-25,CE,150,2018-01-01,2.55,2.45,1.55,1.7,1.7,38,289.16,225000,5000
GRANULES,2018-01-25,CE,155,2018-01-01,0,0,0,1.25,0.7,0,0,45000,0
GRANULES,2018-01-25,CE,160,2018-01-01,1,0.8,0.6,1,1,3,24.12,95000,0
GRANULES,2018-01-25,CE,165,2018-01-01,0,0,0,4.65,0.15,0,0,0,0
GRANULES,2018-01-25,CE,170,2018-01-01,0,0,0,0.3,0.1,0,0,10000,0
GRANULES,2018-01-25,PE,90,2018-01-01,0,0,0,0.25,0,0,0,0,0
GRANULES,2018-01-25,PE,95,2018-01-01,0,0,0,0.45,0,0,0,0,0
GRANULES,2018-01-25,PE,100,2018-01-01,0,0,0,0.8,0,0,0,0,0
GRANULES,2018-01-25,PE,105,2018-01-01,0,0,0,1.3,0,0,0,0,0
GRANULES,2018-01-25,PE,110,2018-01-01,0,0,0,2.05,0.05,0,0,0,0
GRANULES,2018-01-25,PE,115,2018-01-01,0,0,0,3,0.15,0,0,0,0
GRANULES,2018-01-25,PE,120,2018-01-01,0,0,0,1,0.35,0,0,50000,0
GRANULES,2018-01-25,PE,125,2018-01-01,0,0,0,1.75,0.9,0,0,90000,0
GRANULES,2018-01-25,PE,130,2018-01-01,2.25,2.05,1.95,2.2,2.2,8,52.84,75000,25000
GRANULES,2018-01-25,PE,135,2018-01-01,4,3.9,3.9,4,4,6,41.68,75000,20000
GRANULES,2018-01-25,PE,140,2018-01-01,6.5,6.25,6,6.5,6.5,8,58.5,90000,25000
GRANULES,2018-01-25,PE,145,2018-01-01,0,0,0,9.5,9.4,0,0,5000,0
GRANULES,2018-01-25,PE,150,2018-01-01,0,0,0,12.15,13.3,0,0,10000,0
GRANULES,2018-01-25,PE,155,2018-01-01,0,0,0,21.7,17.6,0,0,0,0
GRANULES,2018-01-25,PE,160,2018-01-01,0,0,0,25.35,22.25,0,0,0,0
GRANULES,2018-01-25,PE,165,2018-01-01,0,0,0,29.15,27.05,0,0,0,0
GRANULES,2018-01-25,PE,170,2018-01-01,0,0,0,33.2,31.95,0,0,0,0
GRANULES,2018-02-22,CE,90,2018-01-01,0,0,0,39.8,48.3,0,0,0,0
GRANULES,2018-02-22,CE,95,2018-01-01,0,0,0,35.2,43.35,0,0,0,0
GRANULES,2018-02-22,CE,100,2018-01-01,0,0,0,30.75,38.45,0,0,0,0
GRANULES,2018-02-22,CE,105,2018-01-01,0,0,0,26.55,33.55,0,0,0,0
GRANULES,2018-02-22,CE,110,2018-01-01,0,0,0,22.65,28.8,0,0,0,0
GRANULES,2018-02-22,CE,115,2018-01-01,0,0,0,19.05,24.2,0,0,0,0
GRANULES,2018-02-22,CE,120,2018-01-01,0,0,0,15.85,19.85,0,0,0,0
GRANULES,2018-02-22,CE,125,2018-01-01,0,0,0,13,15.9,0,0,0,0
GRANULES,2018-02-22,CE,130,2018-01-01,0,0,0,10.55,12.35,0,0,0,0
GRANULES,2018-02-22,CE,135,2018-01-01,0,0,0,8.5,9.35,0,0,0,0
GRANULES,2018-02-22,CE,140,2018-01-01,0,0,0,6.75,6.9,0,0,0,0
GRANULES,2018-02-22,CE,145,2018-01-01,0,0,0,5.3,4.95,0,0,0,0
GRANULES,2018-02-22,CE,150,2018-01-01,0,0,0,4.15,3.45,0,0,0,0
GRANULES,2018-02-22,CE,155,2018-01-01,0,0,0,3.2,2.35,0,0,0,0
GRANULES,2018-02-22,CE,160,2018-01-01,0,0,0,2.45,1.55,0,0,0,0
GRANULES,2018-02-22,CE,165,2018-01-01,0,0,0,1.85,1,0,0,0,0
GRANULES,2018-02-22,CE,170,2018-01-01,0,0,0,1.4,0.65,0,0,0,0
GRANULES,2018-02-22,PE,90,2018-01-01,0,0,0,0.35,0,0,0,0,0
